Date,Hour,PJM_Load
08/16/00,1900,39805
08/16/00,2000,37552
08/16/00,2100,37117
08/16/00,2200,36376
08/16/00,2300,33310
08/16/00,2400,30095
08/15/00,100,25306
08/15/00,200,23822
08/15/00,300,23128
08/15/00,400,22851
08/15/00,500,23046
08/15/00,600,24424
08/15/00,700,26781
08/15/00,800,29161
08/15/00,900,31889
08/15/00,1000,33668
08/15/00,1100,35281
08/15/00,1200,36416
08/15/00,1300,37242
08/15/00,1400,38190
08/15/00,1500,38848
08/15/00,1600,39369
08/15/00,1700,40140
08/15/00,1800,40211
08/15/00,1900,39374
08/15/00,2000,38356
08/15/00,2100,38587
08/15/00,2200,37809
08/15/00,2300,34775
08/15/00,2400,31760
08/14/00,100,24119
08/14/00,200,22743
08/14/00,300,22112
08/14/00,400,22201
08/14/00,500,22494
08/14/00,600,24163
08/14/00,700,26595
08/14/00,800,29202
08/14/00,900,31263
08/14/00,1000,32635
08/14/00,1100,33539
08/14/00,1200,34138
08/14/00,1300,34324
08/14/00,1400,34341
08/14/00,1500,34279
08/14/00,1600,34089
08/14/00,1700,34247
08/14/00,1800,34044
08/14/00,1900,33342
08/14/00,2000,32609
08/14/00,2100,33196
08/14/00,2200,32523
08/14/00,2300,30146
08/14/00,2400,27643
08/13/00,100,24508
08/13/00,200,23165
08/13/00,300,22270
08/13/00,400,21647
08/13/00,500,21463
08/13/00,600,21576
08/13/00,700,21797
08/13/00,800,22465
08/13/00,900,24118
08/13/00,1000,25769
08/13/00,1100,26990
08/13/00,1200,27682
08/13/00,1300,28076
08/13/00,1400,28127
08/13/00,1500,28047
08/13/00,1600,27930
08/13/00,1700,28116
08/13/00,1800,28392
08/13/00,1900,28285
08/13/00,2000,28275
08/13/00,2100,29316
08/13/00,2200,29044
08/13/00,2300,27435
08/13/00,2400,25670
08/12/00,100,28819
08/12/00,200,26926
08/12/00,300,25689
08/12/00,400,24867
08/12/00,500,24425
08/12/00,600,24646
08/12/00,700,25168
08/12/00,800,26420
08/12/00,900,28852
08/12/00,1000,31021
08/12/00,1100,32476
08/12/00,1200,33206
08/12/00,1300,33382
08/12/00,1400,33264
08/12/00,1500,32913
08/12/00,1600,32470
08/12/00,1700,32257
08/12/00,1800,31876
08/12/00,1900,31071
08/12/00,2000,30235
08/12/00,2100,30609
08/12/00,2200,30072
08/12/00,2300,28411
08/12/00,2400,26422
08/11/00,100,32059
08/11/00,200,30089
08/11/00,300,28794
08/11/00,400,27919
08/11/00,500,27892
08/11/00,600,28931
08/11/00,700,31044
08/11/00,800,33749
08/11/00,900,36745
08/11/00,1000,39032
08/11/00,1100,41341
08/11/00,1200,42784
08/11/00,1300,43322
08/11/00,1400,43743
08/11/00,1500,43499
08/11/00,1600,43169
08/11/00,1700,42881
08/11/00,1800,41958
08/11/00,1900,40170
08/11/00,2000,38215
08/11/00,2100,38015
08/11/00,2200,37090
08/11/00,2300,34113
08/11/00,2400,31319
08/10/00,100,33851
08/10/00,200,31947
08/10/00,300,30753
08/10/00,400,29924
08/10/00,500,29647
08/10/00,600,30739
08/10/00,700,32839
08/10/00,800,35300
08/10/00,900,37810
08/10/00,1000,40024
08/10/00,1100,41922
08/10/00,1200,43377
08/10/00,1300,44668
08/10/00,1400,45923
08/10/00,1500,46455
08/10/00,1600,47009
08/10/00,1700,47149
08/10/00,1800,46906
08/10/00,1900,45467
08/10/00,2000,43646
08/10/00,2100,43509
08/10/00,2200,42132
08/10/00,2300,38608
08/10/00,2400,34994
08/09/00,100,34008
08/09/00,200,32234
08/09/00,300,31067
08/09/00,400,30436
08/09/00,500,30554
08/09/00,600,31744
08/09/00,700,34135
08/09/00,800,36666
08/09/00,900,38833
08/09/00,1000,41076
08/09/00,1100,43636
08/09/00,1200,45599
08/09/00,1300,46835
08/09/00,1400,48049
08/09/00,1500,48730
08/09/00,1600,49312
08/09/00,1700,49462
08/09/00,1800,49202
08/09/00,1900,47657
08/09/00,2000,46002
08/09/00,2100,45644
08/09/00,2200,44118
08/09/00,2300,40681
08/09/00,2400,37069
08/08/00,100,33128
08/08/00,200,31302
08/08/00,300,30029
08/08/00,400,29270
08/08/00,500,29161
08/08/00,600,30391
08/08/00,700,32715
08/08/00,800,35656
08/08/00,900,38768
08/08/00,1000,41302
08/08/00,1100,43671
08/08/00,1200,45504
08/08/00,1300,46345
08/08/00,1400,47369
08/08/00,1500,48158
08/08/00,1600,48447
08/08/00,1700,48881
08/08/00,1800,48575
08/08/00,1900,47354
08/08/00,2000,45674
08/08/00,2100,45132
08/08/00,2200,44031
08/08/00,2300,40473
08/08/00,2400,36959
08/07/00,100,27682
08/07/00,200,26383
08/07/00,300,25985
08/07/00,400,25869
08/07/00,500,26309
08/07/00,600,28045
08/07/00,700,30806
08/07/00,800,33941
08/07/00,900,37112
08/07/00,1000,39933
08/07/00,1100,42411
08/07/00,1200,44886
08/07/00,1300,46417
08/07/00,1400,47673
08/07/00,1500,48457
08/07/00,1600,48626
08/07/00,1700,48804
08/07/00,1800,48207
08/07/00,1900,46326
08/07/00,2000,44543
08/07/00,2100,44402
08/07/00,2200,43204
08/07/00,2300,39874
08/07/00,2400,36385
08/06/00,100,25213
08/06/00,200,23636
08/06/00,300,22610
08/06/00,400,21905
08/06/00,500,21514
08/06/00,600,21522
08/06/00,700,21671
08/06/00,800,22625
08/06/00,900,24889
08/06/00,1000,27023
08/06/00,1100,28445
08/06/00,1200,29744
08/06/00,1300,30061
08/06/00,1400,30058
08/06/00,1500,30052
08/06/00,1600,30095
08/06/00,1700,30590
08/06/00,1800,31091
08/06/00,1900,31054
08/06/00,2000,31177
08/06/00,2100,32187
08/06/00,2200,32368
08/06/00,2300,31259
08/06/00,2400,29494
08/05/00,100,28259
08/05/00,200,26285
08/05/00,300,24828
08/05/00,400,23854
08/05/00,500,23395
08/05/00,600,23599
08/05/00,700,23746
08/05/00,800,25275
08/05/00,900,27857
08/05/00,1000,30250
08/05/00,1100,31762
08/05/00,1200,32710
08/05/00,1300,33045
08/05/00,1400,33162
08/05/00,1500,33229
08/05/00,1600,33542
08/05/00,1700,34067
08/05/00,1800,34126
08/05/00,1900,33541
08/05/00,2000,32272
08/05/00,2100,32176
08/05/00,2200,31868
08/05/00,2300,29799
08/05/00,2400,27535
08/04/00,100,30428
08/04/00,200,28619
08/04/00,300,27616
08/04/00,400,26783
08/04/00,500,26733
08/04/00,600,28039
08/04/00,700,30283
08/04/00,800,32810
08/04/00,900,35323
08/04/00,1000,37242
08/04/00,1100,38835
08/04/00,1200,39612
08/04/00,1300,40727
08/04/00,1400,41481
08/04/00,1500,41120
08/04/00,1600,41262
08/04/00,1700,40632
08/04/00,1800,39557
08/04/00,1900,38131
08/04/00,2000,36783
08/04/00,2100,36674
08/04/00,2200,36150
08/04/00,2300,33510
08/04/00,2400,30714
08/03/00,100,33213
08/03/00,200,31120
08/03/00,300,29949
08/03/00,400,29235
08/03/00,500,29133
08/03/00,600,30220
08/03/00,700,32944
08/03/00,800,35403
08/03/00,900,37789
08/03/00,1000,39344
08/03/00,1100,40823
08/03/00,1200,41775
08/03/00,1300,42327
08/03/00,1400,42926
08/03/00,1500,43126
08/03/00,1600,43801
08/03/00,1700,44179
08/03/00,1800,43836
08/03/00,1900,42484
08/03/00,2000,41112
08/03/00,2100,40324
08/03/00,2200,39289
08/03/00,2300,36227
08/03/00,2400,33029
08/02/00,100,31101
08/02/00,200,29475
08/02/00,300,28299
08/02/00,400,27725
08/02/00,500,27809
08/02/00,600,28869
08/02/00,700,31404
08/02/00,800,34573
08/02/00,900,37139
08/02/00,1000,39099
08/02/00,1100,41174
08/02/00,1200,42785
08/02/00,1300,44017
08/02/00,1400,45378
08/02/00,1500,46132
08/02/00,1600,46595
08/02/00,1700,46841
08/02/00,1800,46838
08/02/00,1900,45868
08/02/00,2000,44163
08/02/00,2100,43944
08/02/00,2200,43174
08/02/00,2300,39766
08/02/00,2400,36205
08/01/00,100,31325
08/01/00,200,29640
08/01/00,300,28460
08/01/00,400,27855
08/01/00,500,27767
08/01/00,600,29002
08/01/00,700,31561
08/01/00,800,34229
08/01/00,900,36473
08/01/00,1000,37939
08/01/00,1100,39487
08/01/00,1200,40689
08/01/00,1300,41705
08/01/00,1400,42497
08/01/00,1500,43332
08/01/00,1600,44004
08/01/00,1700,44385
08/01/00,1800,44230
08/01/00,1900,43123
08/01/00,2000,41606
08/01/00,2100,41282
08/01/00,2200,40270
08/01/00,2300,37170
08/01/00,2400,33885
07/31/00,100,29398
07/31/00,200,27638
07/31/00,300,26874
07/31/00,400,26474
07/31/00,500,26718
07/31/00,600,28124
07/31/00,700,30675
07/31/00,800,33578
07/31/00,900,36200
07/31/00,1000,38318
07/31/00,1100,40336
07/31/00,1200,41812
07/31/00,1300,42977
07/31/00,1400,44249
07/31/00,1500,44855
07/31/00,1600,45529
07/31/00,1700,45288
07/31/00,1800,44750
07/31/00,1900,43639
07/31/00,2000,42838
07/31/00,2100,41639
07/31/00,2200,40407
07/31/00,2300,37160
07/31/00,2400,33934
07/30/00,100,26823
07/30/00,200,25681
07/30/00,300,24673
07/30/00,400,24121
07/30/00,500,23741
07/30/00,600,23776
07/30/00,700,23972
07/30/00,800,24921
07/30/00,900,27274
07/30/00,1000,29872
07/30/00,1100,32097
07/30/00,1200,33820
07/30/00,1300,35448
07/30/00,1400,36290
07/30/00,1500,36692
07/30/00,1600,36843
07/30/00,1700,36922
07/30/00,1800,36904
07/30/00,1900,36034
07/30/00,2000,35339
07/30/00,2100,35708
07/30/00,2200,35837
07/30/00,2300,34356
07/30/00,2400,32252
07/29/00,100,27534
07/29/00,200,25692
07/29/00,300,24667
07/29/00,400,23986
07/29/00,500,23694
07/29/00,600,24047
07/29/00,700,24522
07/29/00,800,25741
07/29/00,900,28289
07/29/00,1000,30591
07/29/00,1100,32565
07/29/00,1200,33774
07/29/00,1300,34184
07/29/00,1400,34104
07/29/00,1500,34347
07/29/00,1600,34455
07/29/00,1700,34614
07/29/00,1800,34682
07/29/00,1900,33956
07/29/00,2000,33161
07/29/00,2100,33482
07/29/00,2200,33421
07/29/00,2300,31800
07/29/00,2400,29462
07/28/00,100,27219
07/28/00,200,25704
07/28/00,300,24788
07/28/00,400,24223
07/28/00,500,24358
07/28/00,600,25606
07/28/00,700,27851
07/28/00,800,30581
07/28/00,900,32919
07/28/00,1000,34519
07/28/00,1100,35890
07/28/00,1200,36808
07/28/00,1300,37564
07/28/00,1400,38383
07/28/00,1500,38843
07/28/00,1600,39151
07/28/00,1700,39248
07/28/00,1800,39200
07/28/00,1900,37971
07/28/00,2000,36466
07/28/00,2100,35846
07/28/00,2200,34910
07/28/00,2300,32466
07/28/00,2400,29983
07/27/00,100,26141
07/27/00,200,24795
07/27/00,300,24141
07/27/00,400,23863
07/27/00,500,23961
07/27/00,600,25386
07/27/00,700,27950
07/27/00,800,30547
07/27/00,900,32780
07/27/00,1000,34145
07/27/00,1100,35240
07/27/00,1200,35926
07/27/00,1300,36017
07/27/00,1400,36498
07/27/00,1500,36507
07/27/00,1600,36384
07/27/00,1700,36385
07/27/00,1800,36319
07/27/00,1900,35503
07/27/00,2000,34821
07/27/00,2100,34985
07/27/00,2200,34793
07/27/00,2300,32548
07/27/00,2400,29722
07/26/00,100,26153
07/26/00,200,24708
07/26/00,300,23883
07/26/00,400,23527
07/26/00,500,23728
07/26/00,600,25094
07/26/00,700,27621
07/26/00,800,30075
07/26/00,900,32053
07/26/00,1000,33330
07/26/00,1100,34290
07/26/00,1200,34751
07/26/00,1300,34734
07/26/00,1400,34699
07/26/00,1500,34427
07/26/00,1600,34202
07/26/00,1700,34219
07/26/00,1800,34143
07/26/00,1900,33483
07/26/00,2000,33039
07/26/00,2100,33326
07/26/00,2200,33064
07/26/00,2300,30898
07/26/00,2400,28425
07/25/00,100,25804
07/25/00,200,24471
07/25/00,300,23680
07/25/00,400,23319
07/25/00,500,23489
07/25/00,600,24776
07/25/00,700,27111
07/25/00,800,29886
07/25/00,900,31845
07/25/00,1000,33418
07/25/00,1100,34463
07/25/00,1200,35286
07/25/00,1300,35552
07/25/00,1400,36062
07/25/00,1500,36143
07/25/00,1600,36105
07/25/00,1700,35878
07/25/00,1800,35748
07/25/00,1900,35863
07/25/00,2000,34673
07/25/00,2100,33650
07/25/00,2200,33757
07/25/00,2300,31286
07/25/00,2400,28495
07/24/00,100,25936
07/24/00,200,24528
07/24/00,300,23844
07/24/00,400,23575
07/24/00,500,23670
07/24/00,600,25072
07/24/00,700,27357
07/24/00,800,30200
07/24/00,900,32287
07/24/00,1000,33547
07/24/00,1100,34604
07/24/00,1200,35214
07/24/00,1300,35300
07/24/00,1400,35487
07/24/00,1500,35315
07/24/00,1600,34996
07/24/00,1700,34959
07/24/00,1800,34644
07/24/00,1900,33798
07/24/00,2000,33234
07/24/00,2100,33298
07/24/00,2200,33235
07/24/00,2300,30835
07/24/00,2400,28025
07/23/00,100,25243
07/23/00,200,23560
07/23/00,300,22481
07/23/00,400,21806
07/23/00,500,21398
07/23/00,600,21336
07/23/00,700,21239
07/23/00,800,22442
07/23/00,900,24547
07/23/00,1000,26459
07/23/00,1100,28145
07/23/00,1200,29463
07/23/00,1300,30507
07/23/00,1400,30919
07/23/00,1500,31305
07/23/00,1600,31562
07/23/00,1700,32101
07/23/00,1800,32199
07/23/00,1900,31887
07/23/00,2000,31199
07/23/00,2100,31366
07/23/00,2200,32002
07/23/00,2300,30375
07/23/00,2400,28144
07/22/00,100,27565
07/22/00,200,25748
07/22/00,300,24594
07/22/00,400,23859
07/22/00,500,23541
07/22/00,600,23769
07/22/00,700,23871
07/22/00,800,25592
07/22/00,900,28385
07/22/00,1000,30873
07/22/00,1100,32650
07/22/00,1200,33545
07/22/00,1300,33963
07/22/00,1400,34056
07/22/00,1500,34083
07/22/00,1600,34006
07/22/00,1700,34097
07/22/00,1800,34005
07/22/00,1900,33361
07/22/00,2000,32237
07/22/00,2100,31724
07/22/00,2200,31776
07/22/00,2300,29904
07/22/00,2400,27522
07/21/00,100,26028
07/21/00,200,24497
07/21/00,300,23624
07/21/00,400,23082
07/21/00,500,23275
07/21/00,600,24331
07/21/00,700,26339
07/21/00,800,29269
07/21/00,900,32013
07/21/00,1000,33874
07/21/00,1100,35636
07/21/00,1200,36806
07/21/00,1300,37412
07/21/00,1400,38160
07/21/00,1500,38757
07/21/00,1600,38950
07/21/00,1700,38886
07/21/00,1800,38671
07/21/00,1900,37417
07/21/00,2000,36043
07/21/00,2100,35572
07/21/00,2200,35256
07/21/00,2300,33016
07/21/00,2400,30178
07/20/00,100,24461
07/20/00,200,23456
07/20/00,300,22713
07/20/00,400,22324
07/20/00,500,22594
07/20/00,600,23876
07/20/00,700,25944
07/20/00,800,28880
07/20/00,900,31060
07/20/00,1000,32314
07/20/00,1100,33769
07/20/00,1200,34449
07/20/00,1300,34830
07/20/00,1400,35529
07/20/00,1500,35682
07/20/00,1600,35944
07/20/00,1700,36097
07/20/00,1800,36188
07/20/00,1900,35314
07/20/00,2000,34183
07/20/00,2100,33727
07/20/00,2200,34006
07/20/00,2300,31636
07/20/00,2400,28604
07/19/00,100,30373
07/19/00,200,28297
07/19/00,300,26832
07/19/00,400,25929
07/19/00,500,25783
07/19/00,600,26736
07/19/00,700,28577
07/19/00,800,31178
07/19/00,900,33131
07/19/00,1000,34203
07/19/00,1100,34769
07/19/00,1200,34841
07/19/00,1300,34662
07/19/00,1400,34457
07/19/00,1500,34069
07/19/00,1600,33568
07/19/00,1700,33138
07/19/00,1800,32725
07/19/00,1900,31931
07/19/00,2000,31490
07/19/00,2100,31633
07/19/00,2200,31346
07/19/00,2300,29137
07/19/00,2400,26480
07/18/00,100,29176
07/18/00,200,27355
07/18/00,300,26342
07/18/00,400,25577
07/18/00,500,25675
07/18/00,600,26980
07/18/00,700,29277
07/18/00,800,32774
07/18/00,900,35566
07/18/00,1000,37879
07/18/00,1100,40039
07/18/00,1200,42029
07/18/00,1300,43115
07/18/00,1400,44388
07/18/00,1500,44979
07/18/00,1600,45431
07/18/00,1700,45740
07/18/00,1800,45381
07/18/00,1900,44284
07/18/00,2000,42399
07/18/00,2100,41380
07/18/00,2200,40801
07/18/00,2300,37428
07/18/00,2400,33709
07/17/00,100,25267
07/17/00,200,24047
07/17/00,300,23323
07/17/00,400,23002
07/17/00,500,23175
07/17/00,600,24548
07/17/00,700,26865
07/17/00,800,29807
07/17/00,900,32594
07/17/00,1000,34713
07/17/00,1100,36542
07/17/00,1200,38042
07/17/00,1300,39005
07/17/00,1400,39841
07/17/00,1500,40467
07/17/00,1600,40972
07/17/00,1700,41524
07/17/00,1800,41409
07/17/00,1900,40337
07/17/00,2000,38954
07/17/00,2100,38184
07/17/00,2200,38023
07/17/00,2300,35262
07/17/00,2400,31891
07/16/00,100,25119
07/16/00,200,23575
07/16/00,300,22349
07/16/00,400,21929
07/16/00,500,21497
07/16/00,600,21562
07/16/00,700,21513
07/16/00,800,22607
07/16/00,900,24884
07/16/00,1000,27130
07/16/00,1100,29332
07/16/00,1200,30997
07/16/00,1300,32070
07/16/00,1400,32242
07/16/00,1500,32307
07/16/00,1600,32125
07/16/00,1700,31971
07/16/00,1800,31763
07/16/00,1900,31281
07/16/00,2000,30480
07/16/00,2100,30761
07/16/00,2200,31313
07/16/00,2300,29754
07/16/00,2400,27342
07/15/00,100,26641
07/15/00,200,25093
07/15/00,300,24119
07/15/00,400,23388
07/15/00,500,23191
07/15/00,600,23457
07/15/00,700,24013
07/15/00,800,25048
07/15/00,900,27331
07/15/00,1000,29247
07/15/00,1100,31000
07/15/00,1200,31617
07/15/00,1300,32032
07/15/00,1400,31758
07/15/00,1500,31432
07/15/00,1600,31144
07/15/00,1700,31072
07/15/00,1800,30931
07/15/00,1900,30567
07/15/00,2000,29915
07/15/00,2100,29888
07/15/00,2200,30112
07/15/00,2300,28905
07/15/00,2400,27149
07/14/00,100,27599
07/14/00,200,25945
07/14/00,300,24964
07/14/00,400,24398
07/14/00,500,24584
07/14/00,600,25753
07/14/00,700,27964
07/14/00,800,30908
07/14/00,900,33114
07/14/00,1000,34661
07/14/00,1100,36415
07/14/00,1200,37171
07/14/00,1300,37603
07/14/00,1400,38066
07/14/00,1500,38236
07/14/00,1600,38066
07/14/00,1700,37981
07/14/00,1800,37294
07/14/00,1900,35963
07/14/00,2000,34565
07/14/00,2100,34252
07/14/00,2200,34023
07/14/00,2300,32019
07/14/00,2400,29396
07/13/00,100,27486
07/13/00,200,25689
07/13/00,300,24634
07/13/00,400,24011
07/13/00,500,23998
07/13/00,600,25137
07/13/00,700,27361
07/13/00,800,30558
07/13/00,900,33144
07/13/00,1000,34902
07/13/00,1100,36559
07/13/00,1200,37831
07/13/00,1300,38427
07/13/00,1400,38760
07/13/00,1500,38774
07/13/00,1600,38827
07/13/00,1700,38578
07/13/00,1800,38054
07/13/00,1900,36996
07/13/00,2000,35678
07/13/00,2100,35206
07/13/00,2200,35207
07/13/00,2300,33071
07/13/00,2400,30195
07/12/00,100,27897
07/12/00,200,25911
07/12/00,300,24807
07/12/00,400,24001
07/12/00,500,23995
07/12/00,600,25079
07/12/00,700,27101
07/12/00,800,30033
07/12/00,900,32784
07/12/00,1000,34397
07/12/00,1100,36032
07/12/00,1200,37097
07/12/00,1300,37605
07/12/00,1400,38545
07/12/00,1500,39129
07/12/00,1600,39811
07/12/00,1700,40347
07/12/00,1800,40421
07/12/00,1900,39392
07/12/00,2000,37788
07/12/00,2100,36677
07/12/00,2200,36426
07/12/00,2300,33634
07/12/00,2400,30446
07/11/00,100,31623
07/11/00,200,29828
07/11/00,300,28554
07/11/00,400,27469
07/11/00,500,27358
07/11/00,600,28259
07/11/00,700,30211
07/11/00,800,32951
07/11/00,900,34908
07/11/00,1000,36037
07/11/00,1100,37179
07/11/00,1200,37907
07/11/00,1300,38178
07/11/00,1400,38796
07/11/00,1500,39480
07/11/00,1600,40016
07/11/00,1700,40608
07/11/00,1800,40676
07/11/00,1900,39664
07/11/00,2000,38351
07/11/00,2100,36920
07/11/00,2200,36764
07/11/00,2300,34204
07/11/00,2400,31042
07/10/00,100,29736
07/10/00,200,28319
07/10/00,300,27453
07/10/00,400,27037
07/10/00,500,27302
07/10/00,600,28681
07/10/00,700,30825
07/10/00,800,34326
07/10/00,900,37736
07/10/00,1000,40798
07/10/00,1100,43450
07/10/00,1200,45062
07/10/00,1300,45984
07/10/00,1400,47047
07/10/00,1500,47612
07/10/00,1600,47820
07/10/00,1700,47958
07/10/00,1800,47078
07/10/00,1900,44862
07/10/00,2000,42979
07/10/00,2100,42104
07/10/00,2200,41362
07/10/00,2300,38322
07/10/00,2400,34763
07/09/00,100,23996
07/09/00,200,22408
07/09/00,300,21539
07/09/00,400,20946
07/09/00,500,20703
07/09/00,600,20667
07/09/00,700,20749
07/09/00,800,22006
07/09/00,900,24501
07/09/00,1000,26804
07/09/00,1100,29046
07/09/00,1200,30649
07/09/00,1300,32008
07/09/00,1400,32883
07/09/00,1500,33538
07/09/00,1600,34286
07/09/00,1700,34966
07/09/00,1800,35466
07/09/00,1900,35168
07/09/00,2000,34615
07/09/00,2100,34975
07/09/00,2200,35706
07/09/00,2300,34365
07/09/00,2400,31988
07/08/00,100,24359
07/08/00,200,22672
07/08/00,300,21622
07/08/00,400,21066
07/08/00,500,20680
07/08/00,600,20983
07/08/00,700,21426
07/08/00,800,22928
07/08/00,900,25576
07/08/00,1000,27568
07/08/00,1100,29074
07/08/00,1200,29684
07/08/00,1300,29998
07/08/00,1400,30166
07/08/00,1500,30230
07/08/00,1600,30429
07/08/00,1700,30678
07/08/00,1800,30964
07/08/00,1900,30723
07/08/00,2000,29795
07/08/00,2100,29359
07/08/00,2200,29816
07/08/00,2300,28306
07/08/00,2400,26056
07/07/00,100,26838
07/07/00,200,25215
07/07/00,300,24087
07/07/00,400,23645
07/07/00,500,23612
07/07/00,600,24524
07/07/00,700,26520
07/07/00,800,29156
07/07/00,900,31645
07/07/00,1000,33377
07/07/00,1100,34712
07/07/00,1200,35329
07/07/00,1300,35519
07/07/00,1400,35974
07/07/00,1500,36114
07/07/00,1600,36307
07/07/00,1700,36249
07/07/00,1800,35603
07/07/00,1900,34102
07/07/00,2000,32755
07/07/00,2100,31519
07/07/00,2200,31473
07/07/00,2300,29624
07/07/00,2400,26944
07/06/00,100,28562
07/06/00,200,26435
07/06/00,300,25155
07/06/00,400,24293
07/06/00,500,24280
07/06/00,600,25093
07/06/00,700,26940
07/06/00,800,29765
07/06/00,900,32289
07/06/00,1000,33929
07/06/00,1100,35587
07/06/00,1200,36378
07/06/00,1300,37123
07/06/00,1400,37903
07/06/00,1500,38521
07/06/00,1600,38885
07/06/00,1700,39156
07/06/00,1800,38891
